id, color
9903008, navy
2073, pink
9612102, lime
9707090, fuchsia
6251, purple
7007, gray
7240, navy
8125, green
11241, gray
101020, brown
101162, purple
107108, maroon
103256, lime
105229, yellow
106055, pink
205003, fuchsia
107212, brown
108100, pink
202124, pink
108120, pink
204144, aqua
111212, maroon
112195, lavender
210217, navy
206073, gray
206161, brown
209068, lavender
211069, gray
301080, maroon
301164, purple
301196, orange
9204046, aqua
9406198, fuchsia
9509151, fuchsia
9607076, maroon
9902155, pink
9711197, gray
9808162, blue
9607164, aqua
9804001, green
9906217, navy
9808079, purple
9605051, teal
9303016, aqua
9606136, navy
9610155, fuchsia
9801084, teal
9604070, maroon
9608061, maroon
9911135, teal
9812226, maroon
9605101, lime
9803111, lime
9804062, navy
9806091, orange
9811057, orange
9902052, yellow
9812160, yellow
9710239, green
9906081, orange
9705116, teal
9710163, lime
9701082, gray
9808159, yellow
9307111, blue
9701014, lime
9902205, brown
1200, navy
9206007, aqua
9911147, orange
8102, teal
5239, navy
8188, navy
3280, yellow
5052, gray
6028, purple
8130, teal
9171, purple
10010, yellow
107160, lime
11269, aqua
12009, teal
12183, maroon
101114, yellow
102007, gray
105276, green
106061, lavender
106160, aqua
106213, teal
204204, fuchsia
107119, teal
110171, lavender
110232, maroon
111281, aqua
201145, orange
202151, yellow
204012, orange
201227, green
205147, purple
208187, brown
209201, orange
210148, blue
212095, yellow
9402005, green
9412209, fuchsia
9507013, gray
9510148, gray
9512006, aqua
9706207, aqua
9810227, green
9404108, aqua
9909072, teal
9802076, blue
9809021, lime
9703052, purple
9812180, aqua
9709109, green
9802163, orange
9503023, aqua
9805185, aqua
9802033, lime
9205088, aqua
9910091, gray
9903165, pink
9911238, maroon
9705139, navy
9803108, yellow
9712077, teal
9906234, aqua
9608012, teal
9803127, pink
9904092, lime
9404071, blue
9807150, yellow
9808048, brown
9808168, orange
9809193, brown
9702083, teal
1077, brown
9702174, blue
9809187, gray
9911206, maroon
9212088, aqua
9611204, maroon
9505088, purple
9907074, yellow
9605151, fuchsia
2145, gray
9505161, blue
3024, gray
3057, pink
5127, pink
7140, navy
9905094, green
7075, navy
7215, orange
10218, fuchsia
11009, fuchsia
12148, gray
12194, navy
103085, pink
111085, teal
104026, brown
105227, brown
105062, gray
105049, aqua
110265, pink
107090, orange
107172, lavender
203268, yellow
112152, yellow
202193, navy
109176, yellow
110107, lime
210200, lavender
110286, maroon
201136, yellow
204260, brown
206108, brown
204112, orange
207104, yellow
205299, green
206164, white
207249, orange
209150, fuchsia
210291, aqua
211075, maroon
303115, white
9202092, aqua
9303057, green
9602010, pink
9309110, blue
9507018, gray
9905195, navy
9803060, pink
9810186, purple
9901122, pink
9707164, orange
9603089, pink
9712073, fuchsia
9502065, fuchsia
9607185, aqua
9612008, teal
9811021, maroon
9711067, navy
9405110, aqua
9610041, maroon
9303017, green
9708130, navy
9901121, teal
9706071, orange
9503182, blue
9712143, yellow
9402107, blue
9803119, gray
9307174, aqua
9303007, blue
9612164, gray
9608059, green
9708170, yellow
9605011, purple
9906101, gray
9906220, brown
9703204, yellow
9710085, pink
9609174, blue
9910016, navy
9906240, orange
9908044, green
9902040, fuchsia
9903213, fuchsia
9809103, navy
9904087, white
8074, pink
7109, aqua
6100, navy
7048, purple
7067, navy
9105, navy
9135, orange
11032, yellow
11079, lime
11111, lavender
11190, purple
12129, teal
101076, fuchsia
102138, gray
105032, fuchsia
105070, navy
105214, teal
105312, lavender
106112, purple
111217, pink
208094, teal
112140, purple
202008, yellow
302221, pink
111210, teal
205037, navy
203267, brown
205170, pink
206017, purple
211216, navy
211287, white
9510142, pink
9701015, pink
9506098, fuchsia
9705175, navy
9901042, maroon
9707208, pink
9809124, aqua
9810243, maroon
9909081, blue
9711179, navy
9403141, aqua
9901144, yellow
9612236, maroon
9402016, blue
9908135, maroon
9902120, lime
9907131, maroon
9810179, purple
9804096, gray
9610168, lime
9912123, fuchsia
9803085, gray
9402073, blue
9603073, maroon
9708082, teal
9712145, navy
9712193, lavender
9801020, maroon
9810195, navy
9702099, yellow
9903113, green
1103, teal
9904133, yellow
9805208, orange
9804182, yellow
9906235, gray
9911205, yellow
9701152, yellow
2164, green
4165, navy
10017, lime
9711082, yellow
5090, purple
9903182, aqua
8119, teal
8230, orange
12035, yellow
102173, orange
103090, navy
103162, yellow
103220, yellow
104141, blue
104147, gray
109057, lime
107167, lime
108205, brown
111189, gray
204002, orange
205008, brown
208196, gray
210167, brown
210281, aqua
211118, aqua
211182, pink
211263, yellow
212079, yellow
301076, brown
302011, maroon
303160, orange
9908049, yellow
9612108, maroon
9712086, yellow
9912187, navy
9611014, lime
9811141, fuchsia
9701190, green
9704197, pink
9707259, lime
9801049, orange
9703060, navy
9708103, navy
9712179, orange
9902200, pink
9912060, purple
9911164, yellow
1035, aqua
9809164, purple
9505051, purple
9707019, yellow
9902102, teal
9404114, green
9706087, navy
9811056, purple
9812007, teal
9902088, green
9709139, yellow
9811201, yellow
9806028, pink
9907054, lavender
9607184, navy
9403137, green
9605059, blue
9401059, aqua
9810008, purple
9706143, fuchsia
9609087, purple
9801125, brown
1132, navy
9910001, lime
9712150, yellow
9503002, green
9312114, aqua
9708055, maroon
2172, orange
9022, lime
9176, pink
8092, pink
4114, lime
4141, green
8091, brown
11240, green
12080, navy
12118, navy
12158, teal
102121, pink
103188, brown
103230, pink
104021, orange
104143, yellow
104218, yellow
105129, maroon
105166, lavender
202094, teal
203163, orange
204083, brown
110034, maroon
9704110, yellow
212177, orange
112126, lavender
205183, green
209002, navy
209085, green
210145, lime
210313, brown
211042, maroon
212231, orange
212274, brown
303060, orange
9707042, pink
9507027, gray
9512053, purple
9608079, blue
9609059, green
9706117, lime
9811230, purple
9908025, lime
9909163, green
9703038, lime
9905196, aqua
9704095, maroon
9706097, maroon
9808080, green
9809145, purple
9809188, maroon
9404008, blue
9212045, green
9903242, orange
9610242, navy
9905064, brown
9704131, aqua
9206049, blue
9502141, blue
9711106, lime
9912140, pink
9701078, green
2102, teal
9709192, purple
2191, yellow
8128, lime
3096, teal
9909214, navy
3200, orange
3278, navy
9912088, lavender
4015, purple
4115, teal
9912181, orange
6176, fuchsia
8101, navy
8200, blue
10101, yellow
10256, teal
101099, teal
103103, yellow
105242, blue
106184, fuchsia
107067, maroon
203191, pink
110271, pink
109069, yellow
109209, purple
209202, lavender
206228, navy
111180, maroon
201062, maroon
202190, lime
207188, orange
209116, maroon
210239, blue
211257, yellow
9506052, blue
9904115, yellow
9505175, aqua
9802069, fuchsia
9804188, teal
9512177, gray
9606118, blue
9611024, aqua
9812224, purple
9808069, pink
9804131, green
9512046, maroon
9807076, lime
9709123, orange
9806230, gray
9802195, gray
9609238, gray
9804166, fuchsia
9912147, navy
9605096, lime
9608104, navy
9612062, lime
9705003, navy
9805047, yellow
9905085, purple
9509141, blue
9612015, purple
9905162, gray
9710102, yellow
9806143, brown
9904071, teal
9812127, pink
9812205, green
9607070, fuchsia
9911140, maroon
1138, teal
9907088, pink
9602156, green
9710105, pink
9310188, blue
9610074, yellow
9705240, gray
3033, orange
8192, purple
9911253, pink
9812049, fuchsia
6160, maroon
9101, green
101083, gray
102155, gray
102185, purple
202198, maroon
105184, orange
107036, pink
107086, gray
204070, green
206212, brown
111025, teal
111209, yellow
112198, lime
202014, yellow
203052, yellow
203161, purple
206033, gray
207173, teal
209099, aqua
211238, pink
212063, navy
212223, orange
301203, lavender
303266, navy
9704097, blue
9506091, purple
9608109, pink
9510106, green
9608183, pink
9903132, yellow
9803117, aqua
9607051, purple
9908018, lime
9806103, pink
9601077, fuchsia
9706096, navy
9512040, lime
9710007, purple
9702184, green
9711124, pink
9902055, fuchsia
9507144, gray
9805136, orange
9710121, gray
9605090, green
9607066, green
9703211, yellow
9708015, teal
9903094, teal
1055, purple
9803193, teal
9506019, green
9504129, purple
9908189, gray
9807115, gray
9803004, orange
9912208, gray
9804095, fuchsia
9908065, yellow
9705107, orange
9905053, teal
9503227, green
9910150, lime
9501075, green
9711153, teal
5276, teal
4124, gray
4085, teal
9801173, yellow
9703180, teal
5242, gray
9096, pink
10048, brown
11099, green
101043, orange
103196, teal
202140, yellow
106209, fuchsia
207119, green
201158, lime
110099, maroon
111135, pink
111199, brown
112214, brown
203227, lavender
205034, gray
205297, lime
206173, fuchsia
209235, maroon
210262, lavender
304028, gray
9205046, aqua
9510228, pink
9606133, navy
9511203, aqua
9904145, blue
9501096, green
9611075, blue
9811060, navy
9912135, gray
9809032, teal
9710129, gray
9905217, blue
9705160, aqua
9209003, aqua
9910138, gray
9811228, blue
9704156, maroon
9708002, fuchsia
9609062, navy
9607239, lime
9705022, green
9712049, orange
9704185, teal
9605229, fuchsia
9309055, aqua
9609204, maroon
9811013, brown
9910094, brown
9808169, pink
9703041, pink
9805181, lime
9501098, green
9905015, teal
9302014, aqua
9212049, aqua
9703099, navy
9211102, aqua
9911186, gray
9805014, fuchsia
9902080, orange
9802151, orange
9306013, green
9606130, green
2143, fuchsia
9911003, lavender
9411020, green
9602172, gray
5209, blue
9905155, gray
6202, pink
7097, brown
8023, green
8030, brown
9112, teal
103064, lime
11146, brown
11253, gray
105256, yellow
101014, yellow
101135, orange
102063, brown
102129, fuchsia
102174, brown
103223, green
104133, teal
110062, maroon
110064, teal
110143, maroon
108119, navy
201029, green
108152, yellow
109127, orange
110113, orange
110188, brown
208165, teal
112136, teal
112155, gray
201178, maroon
204001, orange
201221, orange
205209, yellow
204183, green
207208, lavender
209153, pink
212208, teal
211082, maroon
211098, pink
212188, fuchsia
303016, lavender
303194, yellow
304271, teal
9311042, blue
9409111, aqua
9606148, teal
9809179, green
9901041, gray
9808117, teal
9902208, blue
9605042, purple
9812056, lime
9603113, maroon
9702006, fuchsia
9411021, blue
9611233, blue
9609181, teal
9705036, pink
9902115, aqua
9405107, aqua
9305083, blue
9802162, aqua
9710218, brown
9404092, fuchsia
9812062, lime
9811257, purple
9705241, blue
9705106, teal
9901076, lime
9910249, yellow
9702166, gray
9612202, maroon
9209055, blue
9712105, green
9903104, fuchsia
9705205, green
9907100, teal
9510117, lime
9910054, yellow
5230, navy
10006, purple
3131, orange
3219, white
5111, yellow
5192, orange
6141, white
6189, orange
7036, gray
7050, yellow
8194, teal
101013, lavender
103089, teal
106086, navy
204140, fuchsia
208217, orange
107151, maroon
112253, navy
111034, gray
111051, lime
112008, fuchsia
112119, yellow
203243, teal
206103, yellow
207127, navy
208039, yellow
208125, navy
211032, brown
212055, white
303034, lavender
303193, brown
304060, teal
9506048, purple
9503212, lime
9509009, pink
9301083, blue
9807090, pink
9811010, teal
9705151, blue
9608017, lime
9206026, aqua
9609086, aqua
1025, teal
9703156, teal
9912086, gray
9312059, blue
9902153, yellow
9906214, blue
9703150, purple
9601167, pink
9503157, aqua
9610053, maroon
9712018, yellow
9502038, fuchsia
9903203, lime
9710226, blue
9610205, teal
9808161, fuchsia
9809061, lime
9210119, green
9911067, purple
9802016, lime
9712020, gray
9710243, lime
9303012, aqua
1122, teal
9911002, gray
9710215, navy
9604078, navy
9604196, fuchsia
9709118, orange
9911057, navy
9912165, pink
2023, purple
9911090, yellow
2242, pink
4056, pink
4067, lime
3110, teal
3124, navy
4080, teal
9701128, purple
9610084, green
5007, orange
5021, navy
10232, teal
5147, purple
6048, navy
9911115, orange
7243, fuchsia
8203, pink
9141, teal
11041, lavender
11086, teal
101016, orange
102125, lime
104082, gray
106081, maroon
204150, lime
107185, teal
108085, pink
203112, aqua
112145, orange
112231, teal
202200, navy
203166, teal
204148, gray
204254, lavender
205155, white
205230, fuchsia
206006, lime
207091, orange
208114, lime
210046, yellow
210153, yellow
211052, fuchsia
211189, navy
212215, lavender
212245, yellow
301104, orange
302027, brown
9504095, fuchsia
9511157, pink
9608039, gray
9511180, aqua
9607032, pink
9902160, yellow
9707223, gray
9810051, navy
9612148, green
9801195, fuchsia
9802052, fuchsia
9310194, blue
9707188, gray
9812172, yellow
9612089, pink
9702079, teal
9712213, orange
9608071, blue
9504148, lime
9509123, lime
9612194, aqua
9904109, blue
9711083, lavender
9801183, navy
9512203, gray
9608005, gray
9704147, lime
9803082, navy
9708086, green
9801017, lime
9902173, fuchsia
9903053, fuchsia
9302023, green
9405117, blue
9709054, teal
9903166, lime
9802073, yellow
9406059, fuchsia
9410230, fuchsia
9811168, purple
9904054, gray
9811172, lime
9707110, teal
9403179, green
9705050, pink
9701186, navy
9412213, green
9812097, aqua
9910011, navy
9305025, green
9804086, orange
9610139, maroon
9411122, blue
9707202, fuchsia
9503209, blue
9906193, orange
2121, purple
9910065, pink
9801024, fuchsia
3050, lavender
3054, lime
6203, aqua
3169, pink
3242, teal
4068, maroon
9906207, orange
7211, brown
8249, pink
10034, navy
10113, fuchsia
10215, yellow
10143, orange
10190, purple
11138, blue
11217, gray
11251, lime
101003, maroon
101119, yellow
103108, navy
104045, blue
106171, pink
106186, lime
106234, navy
201176, brown
109063, fuchsia
109154, orange
202065, fuchsia
110170, pink
110201, navy
111187, orange
112101, navy
204103, pink
204163, purple
205015, maroon
209222, lavender
205123, maroon
205314, maroon
206241, aqua
208018, lavender
208042, lavender
210218, teal
211289, pink
212025, yellow
212126, orange
301142, lavender
303214, teal
303239, pink
9207060, aqua
9510074, green
9605030, fuchsia
9702061, purple
9807051, gray
9601023, blue
9906224, yellow
9909103, pink
9905038, aqua
9808157, maroon
9902004, yellow
9601143, blue
9511162, purple
9711112, gray
9808188, lime
9801067, orange
9805220, maroon
9311009, blue
1037, teal
9905159, fuchsia
9906109, teal
1143, pink
9601037, purple
9805165, fuchsia
9603051, pink
9808052, pink
9902095, yellow
9904143, purple
9704214, lime
9804051, fuchsia
9903246, navy
9505046, fuchsia
9311010, blue
9703206, maroon
9710027, brown
9207095, aqua
9304065, blue
1092, blue
9607107, yellow
9609104, teal
9803220, yellow
9705236, blue
9707200, green
9710034, pink
9610166, gray
9709100, fuchsia
9910058, blue
9806177, brown
9904019, teal
1204, gray
9407099, fuchsia
9712046, gray
9805158, lavender
2170, purple
9904056, lavender
2244, lime
4005, gray
3085, blue
3236, green
9901045, navy
3137, maroon
9912272, gray
3218, green
3298, yellow
5159, gray
9808172, lime
6119, lime
9802004, navy
10091, lavender
10167, fuchsia
10251, yellow
11107, brown
11141, purple
11288, navy
104217, green
102035, maroon
102071, brown
103179, fuchsia
103241, purple
106100, orange
105083, blue
105218, orange
105250, teal
105288, yellow
106005, maroon
106054, orange
204187, lime
108008, teal
109099, maroon
110026, fuchsia
210088, white
111222, maroon
112094, fuchsia
205218, gray
202168, aqua
203203, yellow
206065, lime
206071, lavender
206214, teal
207284, green
209215, yellow
209079, aqua
210308, yellow
212135, maroon
212225, blue
303032, brown
303236, purple
304046, aqua
304072, yellow
304232, lavender
9502057, fuchsia
9807096, teal
9707013, navy
9705024, orange
9809067, navy
9811208, navy
9903109, lime
9311183, blue
9702037, navy
9710151, fuchsia
9809130, pink
9703078, blue
9508156, green
9703056, green
9901012, teal
9902073, brown
9711043, pink
9503045, lime
9201021, aqua
9812028, yellow
9912027, pink
9702045, pink
9903033, gray
9904179, maroon
9707148, lime
1054, navy
9703201, lime
9712063, teal
9611186, purple
9810152, gray
9901004, teal
9712075, orange
9801076, purple
9902196, fuchsia
9803174, teal
9305068, aqua
9607077, lime
9704054, lime
9704134, gray
9506206, fuchsia
9507010, aqua
9707262, teal
9607210, pink
9903140, orange
9302133, aqua
9203051, aqua
9704013, teal
9705035, lime
9710146, yellow
9512173, gray
9902032, navy
3300, aqua
9912153, fuchsia
2011, yellow
9311015, fuchsia
2044, pink
9907152, purple
9910207, pink
2154, teal
9611146, navy
9910237, pink
9199, lavender
9912266, yellow
5047, teal
5054, pink
7011, navy
7106, maroon
8173, teal
9015, orange
9019, yellow
10004, teal
10028, green
10244, navy
11140, teal
101011, purple
101145, gray
102145, yellow
104126, orange
105006, blue
105090, maroon
106045, brown
106068, white
106180, pink
110174, aqua
111048, white
112180, brown
111260, purple
202084, navy
202156, navy
203076, orange
205078, orange
205083, pink
205244, yellow
205258, pink
206221, navy
206104, gray
207027, maroon
208141, orange
208209, yellow
209225, purple
